id=00001; nom=Casque audio; categorie=Accessoires; prix=299 DH; stock=83; fournisseur=CasaDigital; ville_stock=Kenitra
id=07116; nom=Projecteur; categorie=Bureautique; prix=6314 DH; stock=304; fournisseur=RabatIT; ville_stock=Tetouan
id=07117; nom=Scanner; categorie=Bureautique; prix=1479 DH; stock=405; fournisseur=RabatIT; ville_stock=Dakhla
id=07118; nom=Imprimante laser; categorie=Bureautique; prix=2066 DH; stock=49; fournisseur=CasaDigital; ville_stock=Settat
id=07119; nom=Tablette graphique; categorie=Informatique; prix=1945 DH; stock=380; fournisseur=TechMaroc; ville_stock=Settat
id=07120; nom=Disque SSD 1To; categorie=Stockage; prix=1016 DH; stock=450; fournisseur=TechMaroc; ville_stock=Casablanca
id=07121; nom=Serveur NAS; categorie=Stockage; prix=5813 DH; stock=96; fournisseur=TechMaroc; ville_stock=Mohammedia
id=07122; nom=Switch 24 ports; categorie=Reseau; prix=2314 DH; stock=463; fournisseur=RabatIT; ville_stock=Errachidia
id=07123; nom=Switch 24 ports; categorie=Reseau; prix=2188 DH; stock=5; fournisseur=MaghrebTech; ville_stock=Meknes
id=07124; nom=Onduleur; categorie=Bureautique; prix=1535 DH; stock=314; fournisseur=RabatIT; ville_stock=Nador
id=07125; nom=Routeur WiFi; categorie=Reseau; prix=833 DH; stock=408; fournisseur=RabatIT; ville_stock=Mohammedia
id=07126; nom=Switch 24 ports; categorie=Reseau; prix=2310 DH; stock=3; fournisseur=RabatIT; ville_stock=Meknes
id=07127; nom=Imprimante laser; categorie=Bureautique; prix=2199 DH; stock=66; fournisseur=CasaDigital; ville_stock=Dakhla
id=07128; nom=Routeur WiFi; categorie=Reseau; prix=819 DH; stock=252; fournisseur=RabatIT; ville_stock=Casablanca
id=07129; nom=Webcam HD; categorie=Accessoires; prix=502 DH; stock=38; fournisseur=TechMaroc; ville_stock=Nador
id=07130; nom=Disque SSD 1To; categorie=Stockage; prix=1227 DH; stock=229; fournisseur=TechMaroc; ville_stock=Oujda
id=07131; nom=Projecteur; categorie=Bureautique; prix=5503 DH; stock=231; fournisseur=CasaDigital; ville_stock=Tanger
id=07132; nom=Casque audio; categorie=Accessoires; prix=379 DH; stock=361; fournisseur=RabatIT; ville_stock=Marrakech
id=07133; nom=Switch 24 ports; categorie=Reseau; prix=2335 DH; stock=471; fournisseur=TechMaroc; ville_stock=Meknes
id=07134; nom=Imprimante laser; categorie=Bureautique; prix=2178 DH; stock=276; fournisseur=MaghrebTech; ville_stock=Mohammedia
id=07135; nom=Souris sans fil; categorie=Accessoires; prix=125 DH; stock=293; fournisseur=CasaDigital; ville_stock=Errachidia
id=07136; nom=Casque audio; categorie=Accessoires; prix=364 DH; stock=350; fournisseur=AtlasCom; ville_stock=El Jadida
id=07137; nom=Scanner; categorie=Bureautique; prix=1438 DH; stock=391; fournisseur=MaghrebTech; ville_stock=Fes
id=07138; nom=Switch 24 ports; categorie=Reseau; prix=2563 DH; stock=265; fournisseur=AtlasCom; ville_stock=Tetouan
id=07139; nom=Scanner; categorie=Bureautique; prix=1143 DH; stock=191; fournisseur=CasaDigital; ville_stock=Settat
id=07140; nom=Serveur NAS; categorie=Stockage; prix=5370 DH; stock=451; fournisseur=CasaDigital; ville_stock=Marrakech
id=07141; nom=Clavier mecanique; categorie=Accessoires; prix=363 DH; stock=288; fournisseur=AtlasCom; ville_stock=Nador
id=07142; nom=Switch 24 ports; categorie=Reseau; prix=2379 DH; stock=164; fournisseur=CasaDigital; ville_stock=Casablanca
id=07143; nom=Ecran 24 pouces; categorie=Informatique; prix=1471 DH; stock=335; fournisseur=NordInfo; ville_stock=Settat
id=07144; nom=Disque SSD 1To; categorie=Stockage; prix=1075 DH; stock=38; fournisseur=MaghrebTech; ville_stock=Errachidia
id=07145; nom=Projecteur; categorie=Bureautique; prix=6442 DH; stock=308; fournisseur=TechMaroc; ville_stock=Kenitra
id=07146; nom=Serveur NAS; categorie=Stockage; prix=7149 DH; stock=489; fournisseur=RabatIT; ville_stock=Rabat
id=07147; nom=Souris sans fil; categorie=Accessoires; prix=122 DH; stock=98; fournisseur=RabatIT; ville_stock=Taza
id=07148; nom=Onduleur; categorie=Bureautique; prix=1605 DH; stock=15; fournisseur=MaghrebTech; ville_stock=Safi
id=07149; nom=Routeur WiFi; categorie=Reseau; prix=804 DH; stock=301; fournisseur=TechMaroc; ville_stock=Mohammedia
id=07150; nom=Ordinateur portable; categorie=Informatique; prix=8808 DH; stock=307; fournisseur=AtlasCom; ville_stock=Safi
id=07151; nom=Serveur NAS; categorie=Stockage; prix=5161 DH; stock=99; fournisseur=TechMaroc; ville_stock=Agadir
id=07152; nom=Clavier mecanique; categorie=Accessoires; prix=533 DH; stock=465; fournisseur=AtlasCom; ville_stock=Errachidia
id=07153; nom=Tablette graphique; categorie=Informatique; prix=1873 DH; stock=421; fournisseur=RabatIT; ville_stock=Tanger
id=07154; nom=Ordinateur portable; categorie=Informatique; prix=9103 DH; stock=145; fournisseur=MaghrebTech; ville_stock=Meknes
id=07155; nom=Souris sans fil; categorie=Accessoires; prix=126 DH; stock=304; fournisseur=TechMaroc; ville_stock=Laayoune
id=07156; nom=Scanner; categorie=Bureautique; prix=1131 DH; stock=119; fournisseur=MaghrebTech; ville_stock=Meknes
id=07157; nom=Routeur WiFi; categorie=Reseau; prix=628 DH; stock=319; fournisseur=MaghrebTech; ville_stock=Safi
id=07158; nom=Souris sans fil; categorie=Accessoires; prix=104 DH; stock=264; fournisseur=NordInfo; ville_stock=Fes
id=07159; nom=Tablette graphique; categorie=Informatique; prix=1863 DH; stock=347; fournisseur=CasaDigital; ville_stock=Taza
id=07160; nom=Disque SSD 1To; categorie=Stockage; prix=1185 DH; stock=202; fournisseur=TechMaroc; ville_stock=Beni Mellal
id=07161; nom=Webcam HD; categorie=Accessoires; prix=494 DH; stock=31; fournisseur=AtlasCom; ville_stock=Laayoune
id=07162; nom=Ecran 24 pouces; categorie=Informatique; prix=1464 DH; stock=207; fournisseur=CasaDigital; ville_stock=Beni Mellal
id=07163; nom=Projecteur; categorie=Bureautique; prix=4199 DH; stock=461; fournisseur=CasaDigital; ville_stock=Errachidia
id=07164; nom=Webcam HD; categorie=Accessoires; prix=494 DH; stock=127; fournisseur=MaghrebTech; ville_stock=Safi
id=07165; nom=Imprimante laser; categorie=Bureautique; prix=2795 DH; stock=58; fournisseur=MaghrebTech; ville_stock=Safi
id=07166; nom=Tablette graphique; categorie=Informatique; prix=1588 DH; stock=282; fournisseur=CasaDigital; ville_stock=Tetouan
id=07167; nom=Routeur WiFi; categorie=Reseau; prix=721 DH; stock=498; fournisseur=AtlasCom; ville_stock=Mohammedia
id=07168; nom=Webcam HD; categorie=Accessoires; prix=382 DH; stock=404; fournisseur=CasaDigital; ville_stock=Tetouan
id=07169; nom=Casque audio; categorie=Accessoires; prix=334 DH; stock=15; fournisseur=NordInfo; ville_stock=Tanger
id=07170; nom=Onduleur; categorie=Bureautique; prix=1763 DH; stock=333; fournisseur=CasaDigital; ville_stock=Marrakech
id=07171; nom=Switch 24 ports; categorie=Reseau; prix=2541 DH; stock=289; fournisseur=TechMaroc; ville_stock=Tetouan
id=07172; nom=Onduleur; categorie=Bureautique; prix=1585 DH; stock=30; fournisseur=MaghrebTech; ville_stock=Tanger
id=07173; nom=Tablette graphique; categorie=Informatique; prix=1707 DH; stock=405; fournisseur=NordInfo; ville_stock=Laayoune
id=07174; nom=Casque audio; categorie=Accessoires; prix=282 DH; stock=39; fournisseur=MaghrebTech; ville_stock=Nador
id=07175; nom=Routeur WiFi; categorie=Reseau; prix=686 DH; stock=409; fournisseur=AtlasCom; ville_stock=Settat
id=07176; nom=Ordinateur portable; categorie=Informatique; prix=7242 DH; stock=343; fournisseur=MaghrebTech; ville_stock=Meknes
id=07177; nom=Serveur NAS; categorie=Stockage; prix=5411 DH; stock=120; fournisseur=MaghrebTech; ville_stock=Kenitra
id=07178; nom=Projecteur; categorie=Bureautique; prix=5322 DH; stock=196; fournisseur=NordInfo; ville_stock=Oujda
id=07179; nom=Ecran 24 pouces; categorie=Informatique; prix=1479 DH; stock=273; fournisseur=MaghrebTech; ville_stock=El Jadida
id=07180; nom=Disque SSD 1To; categorie=Stockage; prix=1328 DH; stock=229; fournisseur=AtlasCom; ville_stock=Tanger
id=07181; nom=Clavier mecanique; categorie=Accessoires; prix=555 DH; stock=4; fournisseur=NordInfo; ville_stock=Errachidia
id=07182; nom=Clavier mecanique; categorie=Accessoires; prix=520 DH; stock=47; fournisseur=RabatIT; ville_stock=Rabat
id=07183; nom=Souris sans fil; categorie=Accessoires; prix=128 DH; stock=448; fournisseur=NordInfo; ville_stock=Meknes
id=07184; nom=Serveur NAS; categorie=Stockage; prix=5682 DH; stock=107; fournisseur=NordInfo; ville_stock=Rabat
id=07185; nom=Disque SSD 1To; categorie=Stockage; prix=1171 DH; stock=61; fournisseur=RabatIT; ville_stock=Fes
id=07186; nom=Routeur WiFi; categorie=Reseau; prix=696 DH; stock=405; fournisseur=AtlasCom; ville_stock=Casablanca
id=07187; nom=Webcam HD; categorie=Accessoires; prix=466 DH; stock=70; fournisseur=TechMaroc; ville_stock=Casablanca
id=07188; nom=Casque audio; categorie=Accessoires; prix=326 DH; stock=371; fournisseur=TechMaroc; ville_stock=Marrakech
id=07189; nom=Routeur WiFi; categorie=Reseau; prix=812 DH; stock=239; fournisseur=NordInfo; ville_stock=Errachidia
id=07190; nom=Serveur NAS; categorie=Stockage; prix=6467 DH; stock=456; fournisseur=MaghrebTech; ville_stock=Dakhla
id=07191; nom=Projecteur; categorie=Bureautique; prix=6272 DH; stock=281; fournisseur=MaghrebTech; ville_stock=Beni Mellal
id=07192; nom=Souris sans fil; categorie=Accessoires; prix=145 DH; stock=37; fournisseur=TechMaroc; ville_stock=Marrakech
id=07193; nom=Ordinateur portable; categorie=Informatique; prix=8113 DH; stock=74; fournisseur=AtlasCom; ville_stock=El Jadida
id=07194; nom=Clavier mecanique; categorie=Accessoires; prix=525 DH; stock=485; fournisseur=RabatIT; ville_stock=Rabat
id=07195; nom=Clavier mecanique; categorie=Accessoires; prix=460 DH; stock=143; fournisseur=NordInfo; ville_stock=Laayoune
id=07196; nom=Tablette graphique; categorie=Informatique; prix=1869 DH; stock=240; fournisseur=MaghrebTech; ville_stock=Errachidia
id=07197; nom=Casque audio; categorie=Accessoires; prix=355 DH; stock=455; fournisseur=MaghrebTech; ville_stock=Meknes
id=07198; nom=Switch 24 ports; categorie=Reseau; prix=2437 DH; stock=315; fournisseur=TechMaroc; ville_stock=Marrakech
id=07199; nom=Scanner; categorie=Bureautique; prix=1113 DH; stock=444; fournisseur=NordInfo; ville_stock=Fes
id=07200; nom=Onduleur; categorie=Bureautique; prix=1403 DH; stock=9; fournisseur=NordInfo; ville_stock=Errachidia
id=07201; nom=Clavier mecanique; categorie=Accessoires; prix=471 DH; stock=225; fournisseur=RabatIT; ville_stock=Nador
id=07202; nom=Scanner; categorie=Bureautique; prix=1078 DH; stock=165; fournisseur=NordInfo; ville_stock=Casablanca
id=07203; nom=Tablette graphique; categorie=Informatique; prix=1375 DH; stock=100; fournisseur=CasaDigital; ville_stock=Beni Mellal
id=07204; nom=Webcam HD; categorie=Accessoires; prix=508 DH; stock=235; fournisseur=CasaDigital; ville_stock=Oujda
id=07205; nom=Ordinateur portable; categorie=Informatique; prix=9519 DH; stock=413; fournisseur=MaghrebTech; ville_stock=Kenitra
id=07206; nom=Onduleur; categorie=Bureautique; prix=1466 DH; stock=362; fournisseur=TechMaroc; ville_stock=Fes
id=07207; nom=Routeur WiFi; categorie=Reseau; prix=737 DH; stock=422; fournisseur=AtlasCom; ville_stock=Rabat
id=07208; nom=Scanner; categorie=Bureautique; prix=1433 DH; stock=170; fournisseur=AtlasCom; ville_stock=Mohammedia
id=07209; nom=Routeur WiFi; categorie=Reseau; prix=655 DH; stock=227; fournisseur=NordInfo; ville_stock=Tanger
id=07210; nom=Projecteur; categorie=Bureautique; prix=5435 DH; stock=215; fournisseur=TechMaroc; ville_stock=El Jadida
id=07211; nom=Onduleur; categorie=Bureautique; prix=1534 DH; stock=142; fournisseur=NordInfo; ville_stock=Tanger
id=07212; nom=Switch 24 ports; categorie=Reseau; prix=2444 DH; stock=150; fournisseur=AtlasCom; ville_stock=Errachidia
id=07213; nom=Ecran 24 pouces; categorie=Informatique; prix=2092 DH; stock=376; fournisseur=NordInfo; ville_stock=Mohammedia
id=07214; nom=Serveur NAS; categorie=Stockage; prix=6743 DH; stock=473; fournisseur=TechMaroc; ville_stock=Rabat
id=07215; nom=Serveur NAS; categorie=Stockage; prix=7096 DH; stock=206; fournisseur=MaghrebTech; ville_stock=Oujda
id=07216; nom=Serveur NAS; categorie=Stockage; prix=4967 DH; stock=188; fournisseur=RabatIT; ville_stock=Agadir
id=07217; nom=Projecteur; categorie=Bureautique; prix=6203 DH; stock=424; fournisseur=TechMaroc; ville_stock=Oujda
id=07218; nom=Casque audio; categorie=Accessoires; prix=316 DH; stock=370; fournisseur=TechMaroc; ville_stock=Beni Mellal
id=07219; nom=Clavier mecanique; categorie=Accessoires; prix=391 DH; stock=360; fournisseur=CasaDigital; ville_stock=Tanger
id=07220; nom=Onduleur; categorie=Bureautique; prix=1268 DH; stock=305; fournisseur=MaghrebTech; ville_stock=Marrakech
id=07221; nom=Scanner; categorie=Bureautique; prix=1240 DH; stock=441; fournisseur=TechMaroc; ville_stock=Fes
id=07222; nom=Clavier mecanique; categorie=Accessoires; prix=538 DH; stock=162; fournisseur=MaghrebTech; ville_stock=Casablanca
id=07223; nom=Disque SSD 1To; categorie=Stockage; prix=1267 DH; stock=497; fournisseur=CasaDigital; ville_stock=Oujda
id=07224; nom=Casque audio; categorie=Accessoires; prix=428 DH; stock=453; fournisseur=CasaDigital; ville_stock=Agadir
id=07225; nom=Imprimante laser; categorie=Bureautique; prix=2854 DH; stock=338; fournisseur=MaghrebTech; ville_stock=Dakhla
id=07226; nom=Ordinateur portable; categorie=Informatique; prix=7092 DH; stock=290; fournisseur=NordInfo; ville_stock=Tetouan
id=07227; nom=Clavier mecanique; categorie=Accessoires; prix=421 DH; stock=427; fournisseur=MaghrebTech; ville_stock=Taza
id=07228; nom=Onduleur; categorie=Bureautique; prix=1786 DH; stock=269; fournisseur=MaghrebTech; ville_stock=Meknes
id=07229; nom=Serveur NAS; categorie=Stockage; prix=7412 DH; stock=161; fournisseur=AtlasCom; ville_stock=Safi
id=07230; nom=Ecran 24 pouces; categorie=Informatique; prix=1818 DH; stock=440; fournisseur=NordInfo; ville_stock=Beni Mellal
id=07231; nom=Souris sans fil; categorie=Accessoires; prix=110 DH; stock=152; fournisseur=TechMaroc; ville_stock=Errachidia
id=07232; nom=Souris sans fil; categorie=Accessoires; prix=116 DH; stock=268; fournisseur=RabatIT; ville_stock=Beni Mellal
id=07233; nom=Clavier mecanique; categorie=Accessoires; prix=430 DH; stock=190; fournisseur=TechMaroc; ville_stock=Marrakech
id=07234; nom=Imprimante laser; categorie=Bureautique; prix=2394 DH; stock=471; fournisseur=NordInfo; ville_stock=Taza
id=07235; nom=Switch 24 ports; categorie=Reseau; prix=2345 DH; stock=21; fournisseur=CasaDigital; ville_stock=Dakhla
id=07236; nom=Onduleur; categorie=Bureautique; prix=1804 DH; stock=85; fournisseur=RabatIT; ville_stock=Errachidia
id=07237; nom=Projecteur; categorie=Bureautique; prix=5988 DH; stock=2; fournisseur=MaghrebTech; ville_stock=El Jadida
id=07238; nom=Imprimante laser; categorie=Bureautique; prix=2364 DH; stock=487; fournisseur=AtlasCom; ville_stock=Fes
id=07239; nom=Ordinateur portable; categorie=Informatique; prix=7422 DH; stock=449; fournisseur=NordInfo; ville_stock=Safi
id=07240; nom=Disque SSD 1To; categorie=Stockage; prix=1301 DH; stock=467; fournisseur=NordInfo; ville_stock=Laayoune
id=07241; nom=Clavier mecanique; categorie=Accessoires; prix=550 DH; stock=364; fournisseur=CasaDigital; ville_stock=Taza
id=07242; nom=Switch 24 ports; categorie=Reseau; prix=2489 DH; stock=479; fournisseur=TechMaroc; ville_stock=Mohammedia
id=07243; nom=Casque audio; categorie=Accessoires; prix=376 DH; stock=163; fournisseur=CasaDigital; ville_stock=Oujda
id=07244; nom=Projecteur; categorie=Bureautique; prix=4792 DH; stock=306; fournisseur=RabatIT; ville_stock=Oujda
id=07245; nom=Tablette graphique; categorie=Informatique; prix=1892 DH; stock=169; fournisseur=RabatIT; ville_stock=Tetouan
id=07246; nom=Onduleur; categorie=Bureautique; prix=1457 DH; stock=195; fournisseur=AtlasCom; ville_stock=Kenitra
id=07247; nom=Webcam HD; categorie=Accessoires; prix=448 DH; stock=122; fournisseur=TechMaroc; ville_stock=Mohammedia
id=07248; nom=Souris sans fil; categorie=Accessoires; prix=104 DH; stock=487; fournisseur=TechMaroc; ville_stock=Beni Mellal
id=07249; nom=Onduleur; categorie=Bureautique; prix=1548 DH; stock=445; fournisseur=CasaDigital; ville_stock=Dakhla
id=07250; nom=Scanner; categorie=Bureautique; prix=1439 DH; stock=76; fournisseur=NordInfo; ville_stock=Settat
id=07251; nom=Routeur WiFi; categorie=Reseau; prix=713 DH; stock=35; fournisseur=AtlasCom; ville_stock=Errachidia
id=07252; nom=Souris sans fil; categorie=Accessoires; prix=147 DH; stock=495; fournisseur=AtlasCom; ville_stock=Meknes
id=07253; nom=Switch 24 ports; categorie=Reseau; prix=1784 DH; stock=200; fournisseur=CasaDigital; ville_stock=Casablanca
id=07254; nom=Souris sans fil; categorie=Accessoires; prix=141 DH; stock=212; fournisseur=RabatIT; ville_stock=Meknes
id=07255; nom=Projecteur; categorie=Bureautique; prix=5921 DH; stock=34; fournisseur=AtlasCom; ville_stock=Errachidia
id=07256; nom=Imprimante laser; categorie=Bureautique; prix=2454 DH; stock=12; fournisseur=RabatIT; ville_stock=Taza
id=07257; nom=Clavier mecanique; categorie=Accessoires; prix=475 DH; stock=62; fournisseur=CasaDigital; ville_stock=Tanger
id=07258; nom=Tablette graphique; categorie=Informatique; prix=1455 DH; stock=268; fournisseur=NordInfo; ville_stock=Safi
id=07259; nom=Ecran 24 pouces; categorie=Informatique; prix=2106 DH; stock=389; fournisseur=NordInfo; ville_stock=Mohammedia
id=07260; nom=Switch 24 ports; categorie=Reseau; prix=2274 DH; stock=462; fournisseur=TechMaroc; ville_stock=Fes
id=07261; nom=Tablette graphique; categorie=Informatique; prix=1759 DH; stock=203; fournisseur=AtlasCom; ville_stock=Safi
id=07262; nom=Ecran 24 pouces; categorie=Informatique; prix=1814 DH; stock=259; fournisseur=TechMaroc; ville_stock=Safi
id=07263; nom=Casque audio; categorie=Accessoires; prix=374 DH; stock=166; fournisseur=TechMaroc; ville_stock=El Jadida
id=07264; nom=Serveur NAS; categorie=Stockage; prix=7685 DH; stock=453; fournisseur=CasaDigital; ville_stock=Fes
id=07265; nom=Onduleur; categorie=Bureautique; prix=1340 DH; stock=281; fournisseur=TechMaroc; ville_stock=Safi
id=07266; nom=Imprimante laser; categorie=Bureautique; prix=2825 DH; stock=354; fournisseur=CasaDigital; ville_stock=El Jadida
id=07267; nom=Switch 24 ports; categorie=Reseau; prix=1912 DH; stock=62; fournisseur=MaghrebTech; ville_stock=Settat
id=07268; nom=Clavier mecanique; categorie=Accessoires; prix=365 DH; stock=140; fournisseur=RabatIT; ville_stock=Oujda
id=07269; nom=Onduleur; categorie=Bureautique; prix=1621 DH; stock=469; fournisseur=MaghrebTech; ville_stock=Agadir
id=07270; nom=Serveur NAS; categorie=Stockage; prix=6239 DH; stock=304; fournisseur=NordInfo; ville_stock=Dakhla
id=07271; nom=Projecteur; categorie=Bureautique; prix=5219 DH; stock=236; fournisseur=TechMaroc; ville_stock=Agadir
id=07272; nom=Onduleur; categorie=Bureautique; prix=1351 DH; stock=387; fournisseur=TechMaroc; ville_stock=Laayoune
id=07273; nom=Ordinateur portable; categorie=Informatique; prix=7190 DH; stock=285; fournisseur=NordInfo; ville_stock=Fes
id=07274; nom=Serveur NAS; categorie=Stockage; prix=5668 DH; stock=77; fournisseur=CasaDigital; ville_stock=Agadir
id=07275; nom=Routeur WiFi; categorie=Reseau; prix=924 DH; stock=122; fournisseur=NordInfo; ville_stock=Meknes
